kingmeeeech, Thu Apr 23 03:31:52 +0000 2020, -76.255686, 36.895082, @NCbae79 Wow , I hope and pray your strength to overcome that! 
JanetMamajo4, Thu Apr 23 03:32:15 +0000 2020, -79.861034, 35.170499, @XXXXXEXXXXX 2016.  Facebook was turning into a cesspool of misinformation and trump bots.  I gave up on it. 
chiemikaneko, Thu Apr 23 03:32:15 +0000 2020, -118.131964, 34.177310, ちょっと酔ってるのでぶっちゃけます！アメリカがコロナでエライ事になって、いろんな方からご心配のメールが来るんですが、私、普通に元気なんすよ。で。失礼覚悟でぶちまけると「日本人は家に入る前に靴を脱ぐ習慣がある。だから感染率が低い。だからちえみも気をつけろ」(続く) 
alegre1519, Thu Apr 23 03:32:15 +0000 2020, -117.320879, 33.226316, @SoyReferee Bueno, si quieren meter a Guardado, esta bien 
xoxoautum, Thu Apr 23 03:32:15 +0000 2020, -94.559281, 39.100048, Could you tell me like it is 
adrianwhoelse, Thu Apr 23 03:32:15 +0000 2020, -72.680966, 41.765617, Valorant Any1 
IUcinema, Thu Apr 23 03:32:15 +0000 2020, -86.441236, 39.766555, ⬇️⬇️⬇️ 
Aegamin, Thu Apr 23 03:32:15 +0000 2020, -75.386460, 39.145024, @LizteaQ @GovMikeDeWine @DrAmyActon Not. Even. Close. 
PositiveEnerG, Thu Apr 23 03:32:15 +0000 2020, -104.922093, 39.713563, OMFG. This is brilliant, beautiful and hilarious! 😂 
CaptainRocha, Thu Apr 23 03:32:15 +0000 2020, -120.987468, 37.663817, guess who just got cheated on 🥵 
jenniferlilian_, Thu Apr 23 03:32:15 +0000 2020, -119.306608, 37.269176, why did i get tagged in this 😂😂😂 i’m mad 
mmanuelaaaa11, Thu Apr 23 03:32:15 +0000 2020, -119.286867, 36.544726, It’s a big sacrifice to get out my bed and do my online work. 
badguybailey, Thu Apr 23 03:32:15 +0000 2020, -82.669467, 40.365160, @RyanAbe please 🥺🥺🥺 
kenwill27980, Thu Apr 23 03:32:15 +0000 2020, -79.420865, 38.003376, Did stats for 8 hours today, happy finals week (: 
theylovexari, Thu Apr 23 03:32:16 +0000 2020, -83.173867, 32.678207, Thrifting here I come 😘😘😘 
sara_jean16, Thu Apr 23 03:32:16 +0000 2020, -86.520209, 36.221709, @laurenghockey thanks girl 💛 
_BellaTu, Thu Apr 23 03:32:16 +0000 2020, -76.593943, 24.074967, can I have this body please 😢 promise I ga behave 
Halieghaa, Thu Apr 23 03:32:16 +0000 2020, -105.550890, 38.997936, schools may not open until Jan 2021 but hair/nail salons, many retailers and gyms are opening on tuesday??? 
jadaholland_, Thu Apr 23 03:32:16 +0000 2020, -84.433106, 33.767195, @darkiedoII drugs! 
queerqueenuwu, Thu Apr 23 03:32:16 +0000 2020, -119.306608, 37.269176, @pat_reeks @misterkobee 😂💖 
plant_sequoias, Thu Apr 23 03:32:16 +0000 2020, -85.768241, 37.822244, THIS IS RAPE!!! THIS. IS. RAPE. I’ll stand on this hill until I DIE. You do not owe sex to anyone! You choose to ha… https://t.co/0x7OqPk5g1 
fouzi_s, Thu Apr 23 03:32:16 +0000 2020, -80.546916, 43.482152, “Anti-intellectualism has been a constant thread winding its way through our political and cultural life, nurtured… https://t.co/uAzP7UqDPq 
zvgr06, Thu Apr 23 03:32:16 +0000 2020, -85.565688, 42.290524, reading a book for the first time in YEARS and I forgot how much I love reading like I just get sucked in for so long ya know 
syko1969, Thu Apr 23 03:32:16 +0000 2020, -117.397616, 33.935822, @AL_clark71 Oh... Duh 
BrentSimons, Thu Apr 23 03:32:16 +0000 2020, -118.411907, 34.020789, My action figure white whale. 
freedom18104, Thu Apr 23 03:32:16 +0000 2020, -77.604684, 41.117936, A sensible message, and they should stay off the highways too---high speeds are very risky 
Lindacoombs, Thu Apr 23 03:32:16 +0000 2020, -79.861034, 35.170499, @MattEgelkraut Thanks sincerely and I do appreciate your work. Stay safe! ❤️ 
elyfshr, Thu Apr 23 03:32:16 +0000 2020, -98.716992, 35.309047, STOP 👏🏼 OVERTHINKING 👏🏼 ELY 👏🏼 
StrategicThghts, Thu Apr 23 03:32:16 +0000 2020, -122.998970, 49.353963, #FoxNews Stars Trumpeted a Malaria Drug, Until They Didn’t https://t.co/x5B8G50DNd 
malibututor, Thu Apr 23 03:32:16 +0000 2020, -118.779000, 34.030400, Excellent &amp; Interactive virtual Malibu Toastmasters meeting @ Malibu, California https://t.co/Efg5ZRRLs8 
IzraelJesus, Thu Apr 23 03:32:16 +0000 2020, -123.279343, 44.569246, @realDailyWire This guy has an enormous amount of qualificationsSo he must know something 
Seanxsolo, Thu Apr 23 03:32:16 +0000 2020, -93.105649, 44.941516, Lol big sad bitch tonight! Better erase some tweets, get off the web and get some sleep 
LoudTalking_, Thu Apr 23 03:32:16 +0000 2020, -96.761753, 32.819858, Choose people who choose you 
BigDogShawn, Thu Apr 23 03:32:17 +0000 2020, -80.846785, 35.209059, @BigOnBig_ @lamarraynard Aye @BigOnBig_  you tripping 😂😂 
Monice98_, Thu Apr 23 03:32:17 +0000 2020, -90.011008, 29.982601, I want one. I’m tired of you bitches staring in my car for no reason 🙄 
ScottieREAP, Thu Apr 23 03:32:17 +0000 2020, -100.076888, 31.168893, Those who attract the number 33 have the opportunity to find ease with spiritual aspects of the world. They may see… https://t.co/cUZcHB9Vip 
jenniferrae1218, Thu Apr 23 03:32:17 +0000 2020, -82.342269, 34.795941, @Bridget_NewGirl So cute 🥰 
shvnnen0hwhy, Thu Apr 23 03:32:17 +0000 2020, -121.967821, 37.370990, Seeing shit like this from back home hurts cus services like this don’t NEED to stay open but still stay open to se… https://t.co/cVT52Z0GA9 
raraROMI, Thu Apr 23 03:32:17 +0000 2020, -76.992441, 38.752715, My favorite thing to do is my skincare 
anastasia_monty, Thu Apr 23 03:32:17 +0000 2020, -89.876449, 32.571032, Also bought myself the bikini I’ve been wanting and I’m so excited for it to come in, like I said y’all it’s gonna… https://t.co/bcGbNgy6aJ 
ScottieREAP, Thu Apr 23 03:32:17 +0000 2020, -100.076888, 31.168893, Those with 33 as one of their core numbers have a lot of knowledge, but, since they desire full understanding, they… https://t.co/huwASGrLfx 
JTinSea, Thu Apr 23 03:32:17 +0000 2020, -122.330602, 47.614817, @PreserveWA @seattlepi @hip_photo I’ve been wondering if anyone has been documenting these. I was toying with going… https://t.co/AtSj1WKajq 
jabroniu, Thu Apr 23 03:32:17 +0000 2020, -82.573675, 27.473975, Quarantine Transformation. https://t.co/nxoF6fU4Fo 
jossselynnne, Thu Apr 23 03:32:17 +0000 2020, -96.605809, 33.640095, Let it go sis https://t.co/ilcY3fDoLH 
sookie1969, Thu Apr 23 03:32:17 +0000 2020, -78.965541, 39.062539, Listening to Fires, Weed And The Weather by @robinwilliams on @PandoraMusichttps://t.co/CPjyvsPubC https://t.co/nCTh4sM8O1 
TheAllenCompany, Thu Apr 23 03:32:17 +0000 2020, -84.480185, 39.287901, @ThatSchoolcraft Now THAT is getting hacked ;p 
thepbg, Thu Apr 23 03:32:17 +0000 2020, -76.964999, 38.942774, So.I made my Tiktok account. Now I don't know what to do cuz I only know one person to follow on there. 
SkaggsBoy91, Thu Apr 23 03:32:17 +0000 2020, -83.804475, 27.698682, @ssbbwpiggy Well we at least agree on 1 lol 
dadtrash, Thu Apr 23 03:32:18 +0000 2020, -117.397616, 33.935822, marcus said succubus and i couldnt afree more 
thepbg, Thu Apr 23 03:32:18 +0000 2020, -76.964999, 38.942774, Who's going to bear witness to my supreme lip sync song stylings? 
jazz60123, Thu Apr 23 03:32:18 +0000 2020, -82.672903, 27.795720, @RockSingR10 @EOLeinberger @realDonaldTrump @GOP @SenFeinstein Ever word you speak us the total truth. 
camerontorrente, Thu Apr 23 03:32:18 +0000 2020, -111.528078, 33.422364, https://t.co/Fv9TZljZdo 
Redeemed___one, Thu Apr 23 03:32:18 +0000 2020, -95.369400, 29.760200, Psalms 25:1-10 AMP: To You, O LORD, I lift up my soul. O my God, in You I [have unwavering] trust [and I rely on Yo… https://t.co/ebgbOg1dDs 
jake1967, Thu Apr 23 03:32:18 +0000 2020, -122.909400, 49.204300, I’m free-Soup Dragons #music#vinyl#musicislife❤️ #soupdragons #wednesdayspins @ New Westminster, British Columbia https://t.co/r4d76FmvYF 
bittertxngerine, Thu Apr 23 03:32:18 +0000 2020, -82.985772, 39.994684, did my makeup for 30 minutes and am now taking it off but it was worth it because ty looked up at me and said damn… https://t.co/V44xV2jH5X 
princesa_qui, Thu Apr 23 03:32:18 +0000 2020, -73.968542, 40.780709, ‘Doing Shit For Attention Wont Get My Attention ✨ https://t.co/rpGHjg1YcJ 
_brazilbreezy, Thu Apr 23 03:32:18 +0000 2020, -78.413671, 36.325622, Ion even be having the energy for people nomore 
_jaaywoods, Thu Apr 23 03:32:18 +0000 2020, -98.540651, 29.417501, *Me knocking at the door*Him - who is it? Me - It’s Jay you got any dick for me?🤣 
pyzyktv, Thu Apr 23 03:32:18 +0000 2020, -80.132962, 25.816966, Happy Earth Day! 🌎 Our beaches are enjoying a much needed break during these difficult times 🌊  @MiamiBeachPages… https://t.co/OaZxrCKPPM 
mikedibler75, Thu Apr 23 03:32:18 +0000 2020, -94.972361, 35.916336, @purristaa Wildly sexy👅😺 
chriselise, Thu Apr 23 03:32:18 +0000 2020, -118.480420, 34.022688, @knucklehead316 Once in a while I get lucky. 🤞🏼 But I take the compliment. 
crawfordsjonah, Thu Apr 23 03:32:18 +0000 2020, -86.145320, 39.583039, @maddiejean613 @CrawfordCollins maddie no 
Shawn_Rine, Thu Apr 23 03:32:18 +0000 2020, -80.734815, 39.921248, No idea how/why people still sleep on Legend. 
PeachaNicole, Thu Apr 23 03:32:19 +0000 2020, -107.744496, 32.261435, So help me God, I will fight 
sakacyan2003, Thu Apr 23 03:32:19 +0000 2020, -118.389353, 33.783326, @lullymiura 出なくて良いよ 
Queen__Newbss, Thu Apr 23 03:32:19 +0000 2020, -85.425011, 31.232221, Imma banana that got split 🥴 
18isluck, Thu Apr 23 03:32:19 +0000 2020, -97.302830, 32.520998, my thoughts be ahead of me https://t.co/SCPCMuaBmP 
Princez2593, Thu Apr 23 03:32:19 +0000 2020, -81.367773, 28.501678, @SkyCommander7 @IGN https://t.co/pADMTVbqUd 
TySosaChapo, Thu Apr 23 03:32:19 +0000 2020, -89.922029, 35.133521, These hoes cold 
paaulpaarker, Thu Apr 23 03:32:19 +0000 2020, -79.272570, 43.629311, Pero he estado viendo narcos mexico en Netflix. ¡Pendejo! https://t.co/QUGGHBk4ZW 
idontneedahug_, Thu Apr 23 03:32:19 +0000 2020, -123.279343, 44.569246, @doritegrocery @SandyDarity @monastrahan It didn’t start off like that and it started on mainstream news. When they… https://t.co/UNbfVuxWRz 
mvrck_media, Thu Apr 23 03:32:19 +0000 2020, -97.448523, 32.892175, @carmentakesdix @PMarizzleAddict Love this 
christianserino, Thu Apr 23 03:32:20 +0000 2020, -80.149173, 26.150368, For tomorrow’s #NFLDraft I’d love to see @Bengals take Young no.1 and then watch the @MiamiDolphins and @Raiders tr… https://t.co/2irMkmGMl7 
LORDE_HAZ, Thu Apr 23 03:32:20 +0000 2020, -77.604684, 41.117936, bernie by a landslide 
rj_gladney, Thu Apr 23 03:32:20 +0000 2020, -99.750556, 32.415051, That  38 baby 2 different 
Den2Reckless, Thu Apr 23 03:32:20 +0000 2020, -121.469664, 38.561722, I gotta work OT on Friday 😩 
Lust_ForLife, Thu Apr 23 03:32:20 +0000 2020, -87.732013, 41.833585, @__fakehumble Lmfao facts...niggas be like “Porsha?” I be like yes. 😫 
davidkeselman, Thu Apr 23 03:32:20 +0000 2020, -122.917508, 49.206752, Finding reasons to celebrate and appreciate our environment 
DaniValRico, Thu Apr 23 03:32:20 +0000 2020, -100.196134, 25.676603, @krisheltorres Aggg 
J_smooth_E, Thu Apr 23 03:32:21 +0000 2020, -76.620482, 39.284713, After this quarantine, over help and I promise I will still knock your head off. Only hoopers understand 🤘🏼 
GentStateOfMind, Thu Apr 23 03:32:21 +0000 2020, -96.761753, 32.819858, @evaacurran https://t.co/meEeLVMl3n 
OhToFreeCanada, Thu Apr 23 03:32:21 +0000 2020, -79.820465, 43.381396, @Pekka_Reinio @IshatReza @DrAndrewK1 @DerekSloanCPC https://t.co/TWztArlfti 
lajoliecreole_, Thu Apr 23 03:32:21 +0000 2020, -90.011008, 29.982601, Might dye my hair black temporarily idk yet 
kayy_dott_, Thu Apr 23 03:32:21 +0000 2020, -100.076888, 31.168893, @nishaa_99 I promise it won’t happen again 😂😂 
jaynicoledyer, Thu Apr 23 03:32:21 +0000 2020, -86.142922, 39.779562, I’m really tired of the schizophrenia jokes on TikTok. As someone who has witnessed a loved one suffer from the dis… https://t.co/fL3sfXmEBb 
Oliver_Sawyer, Thu Apr 23 03:32:21 +0000 2020, -71.629841, 42.060288, @Alexrosado01 “Bro drake the goat” 
valll_rubioo, Thu Apr 23 03:32:21 +0000 2020, -119.306608, 37.269176, @DanielRodrigx she needs to understand we need matching shoes .. 
flightmarshalls, Thu Apr 23 03:32:21 +0000 2020, -77.636294, 38.812291, @TreyyMB The owner the stadium the fans 
k_dontplay_, Thu Apr 23 03:32:21 +0000 2020, -85.425011, 31.232221, Finally building me a damn my player Catch me at the court 
DandreWilliams_, Thu Apr 23 03:32:21 +0000 2020, -95.446486, 29.838495, @BCimBA 😂😂😂 
kitesoumoun, Thu Apr 23 03:32:21 +0000 2020, -80.230635, 26.204792, @1caribbean_king Oh nah I ain’t tripping I lied back😂😂 
corijS, Thu Apr 23 03:32:21 +0000 2020, -76.255686, 36.895082, I’d probably still do this now 
Chrisfabs, Thu Apr 23 03:32:21 +0000 2020, -119.782465, 36.786042, I seem to be attracting a very specific type of man on tiktok... what is it about me that says “old creepy conserva… https://t.co/rVZvoMLpIn 
MsBianca_xo, Thu Apr 23 03:32:21 +0000 2020, -96.761753, 32.819858, @GoBigGurlsGo Lmfao yes 
Pyrowoods, Thu Apr 23 03:32:21 +0000 2020, -122.228685, 37.791994, @TrynaSmoke My tribe. 
Desautomatas, Thu Apr 23 03:32:21 +0000 2020, -115.223125, 36.232915, 😍😍😍 
ArvinderThind, Thu Apr 23 03:32:21 +0000 2020, -122.818486, 49.111519, @SukhLalli95 Hate texting too but I love tweeting 😂 
CesLSU, Thu Apr 23 03:32:21 +0000 2020, -95.446486, 29.838495, #Houston #realtor #EarthDay2020 #MAGA #vaccine 
woodcider, Thu Apr 23 03:32:22 +0000 2020, -73.968542, 40.780709, @Strangelove5150 @aleksandra2002 @AmerIndependent You like fake tits with deadened nipples? Ew. 
phillip_reese, Thu Apr 23 03:32:22 +0000 2020, -75.367197, 40.625276, @cope23 😔🙏🏻💙 
timfeltman1, Thu Apr 23 03:32:22 +0000 2020, -83.173867, 32.678207, @McAllisterDen No argument there! 
LaModernaNYC, Thu Apr 23 03:32:22 +0000 2020, -73.968542, 40.780709, Damn 
joeedanyelle, Thu Apr 23 03:32:22 +0000 2020, -121.300425, 37.980826, I forgot my camera was on this whole time 😂 my class was probably like “damn who she yelling at” lmao 😂 I was yelli… https://t.co/WRJ7DO00cB 
ELDiablo_237xx, Thu Apr 23 03:32:22 +0000 2020, -112.267873, 34.544869, https://t.co/89RgkZdQ8P 
1nonchalant_mf, Thu Apr 23 03:32:22 +0000 2020, -83.173867, 32.678207, ASAP 
Kinkzwithstyle, Thu Apr 23 03:32:22 +0000 2020, -96.690937, 32.964484, 😂😂😂😂😭😩 
StephieeeeLynn, Thu Apr 23 03:32:22 +0000 2020, -77.236969, 38.805115, It blows my mind how ppl try to work things out in a relationship. Yet, things dont change or ppl only wsnt thing w… https://t.co/1VOUKfXyxE 
ZoniOlsen, Thu Apr 23 03:32:22 +0000 2020, -157.937057, 21.404041, @SusanNelsPres Thor hasn’t done his taxes he’s too turnt up 12/10 he probably won’t do his taxes, he says he has no… https://t.co/DxQK02DbQi 
smarcello64, Thu Apr 23 03:32:22 +0000 2020, -90.079239, 30.404170, @_janellex @blushpots Congrats 🎈 and praise to God that baby was alive . Prayers for the mom to be healthy too !!! 
Papafra70840972, Thu Apr 23 03:32:22 +0000 2020, -82.672903, 27.795720, @TomthunkitsMind Wa-a I'm not gotten my way. I'm gonna hold my breath till I turn Orange!  Then you'll be sorry. 
FreakyKIOTL, Thu Apr 23 03:32:23 +0000 2020, -83.099288, 42.352787, I need some 🍑 
misschristinee7, Thu Apr 23 03:32:23 +0000 2020, -119.319526, 36.319486, I want one 
shimmer812, Thu Apr 23 03:32:23 +0000 2020, -120.882482, 47.273022, Cheers from the Lido Deck....Grapefruit ICE and Ocean Vodka.  Keeping it classy here in Battle Ground, where I can… https://t.co/zM7rVyV7QK 
NicklesQuinn, Thu Apr 23 03:32:23 +0000 2020, -116.979419, 46.399266, i found my person and we’re unconditionally in love and no one can take that away from us 
susarm, Thu Apr 23 03:32:23 +0000 2020, -75.117998, 40.004866, going through old pics on my phone and found this screenshot of the greatest 70s Russian grammar book that ever liv… https://t.co/dOLOEBAAjA 
morgan_steady, Thu Apr 23 03:32:23 +0000 2020, -82.442694, 27.996595, wish my mind had a switch :))))) 
jimsontamano, Thu Apr 23 03:32:23 +0000 2020, -117.782360, 33.689732, @Selomon_G9 Is that a guarantee? 
saddubstepkid, Thu Apr 23 03:32:23 +0000 2020, -77.014398, 38.898603, Is this real 
LasshGirl, Thu Apr 23 03:32:23 +0000 2020, -121.300425, 37.980826, It would b so cute i can imagine her pointing at everything like "poppy" 
issahendrixxx, Thu Apr 23 03:32:24 +0000 2020, -84.433106, 33.767195, @thatsbeej Why not ? 
brendaqzda1, Thu Apr 23 03:32:24 +0000 2020, -99.538038, 24.855818, Creo que ya voy a volver a tener novio🥴🥰 
PinellasCo911, Thu Apr 23 03:32:24 +0000 2020, -82.655729, 27.716488, Alert: FIRE ALARM @ 5701 16 ST S Tac: G Sent: E8 E11 https://t.co/4RjqTHZQhA 
gregmroscoe, Thu Apr 23 03:32:24 +0000 2020, -119.306608, 37.269176, https://t.co/PFLETmSs6F 
leandroestrela, Thu Apr 23 03:32:24 +0000 2020, -73.723025, 45.557830, @_licristina Hahaha aí tu quer um stand up. Belo cantou tudo e um pouco mais que os fãs dele curtem 
610Tjj, Thu Apr 23 03:32:24 +0000 2020, -95.446486, 29.838495, I’m tryna go on a seafood date 😑 
TheMtnBrown, Thu Apr 23 03:32:24 +0000 2020, -79.861034, 35.170499, @codyp2288 @_Bump_Bump_ No, but I promise I’ll check it out. 
MchardyPayton, Thu Apr 23 03:32:24 +0000 2020, -83.265635, 42.753907, *them ☺️ 
huyzie, Thu Apr 23 03:32:24 +0000 2020, -117.887439, 33.739992, @eatyourkimchi It’s rounder ㅋㅋ 
Himmie__, Thu Apr 23 03:32:24 +0000 2020, -79.861034, 35.170499, @Shlayboii yo shoot me a follow so I can DM 
iamDanny_, Thu Apr 23 03:32:24 +0000 2020, -73.829384, 40.912499, 😢 
JohnThePrez_, Thu Apr 23 03:32:24 +0000 2020, -93.809434, 32.461107, @laulyyyyyy Imma just let him have it sis. 
TheRogueDoyenne, Thu Apr 23 03:32:24 +0000 2020, -95.446486, 29.838495, @TheBadNewsB @ddale8 That’s awesome. 🤣😂🤣 
GypsyRN212, Thu Apr 23 03:32:24 +0000 2020, -73.945349, 40.711686, @liboogz13 neuro symptoms ( appt) tomorrow 
SomeUglyNigga, Thu Apr 23 03:32:24 +0000 2020, -83.173867, 32.678207, Oh wow 
Glikeme210, Thu Apr 23 03:32:24 +0000 2020, -106.417430, 31.793368, @number1slacker1 I guess. She's earned, it..... 
ClaimnWealth, Thu Apr 23 03:32:24 +0000 2020, -79.857363, 36.090397, @Nedricko95 I get my notifications so late smh! But you know everyone has their struggles!! 
FOREVER_SAINT, Thu Apr 23 03:32:24 +0000 2020, -166.599693, 23.691364, I stand by it had my for about 3 yrs still rocking em 
pelos_65, Thu Apr 23 03:32:24 +0000 2020, -106.568008, 31.452274, @TransDaughter 😋🍆💦💦💦💦 
witchdctralex, Thu Apr 23 03:32:24 +0000 2020, -93.809434, 32.461107, @finessyca Yup 
DuckyDanBakley, Thu Apr 23 03:32:25 +0000 2020, -122.705000, 38.448600, Love, Simon is about to play. This is the perfect way to end this amazingly awesome day. Wow! They can’t all be ama… https://t.co/VWnekqwW1h 
Romanatized, Thu Apr 23 03:32:25 +0000 2020, -73.831187, 40.670879, Don't you just hate it when the email you have been waiting for all along was sitting in your spam folder this entire time 🤡🔪 
Angelisacunt, Thu Apr 23 03:32:25 +0000 2020, -118.165419, 33.899313, Anyone wanna date and promise not to hurt me I’m tired of these hoes man 
maryeli_vs, Thu Apr 23 03:32:25 +0000 2020, -72.730467, 44.357676, @eluwito @ShamiraCespedes @pitucos_txt No solo es por la crisis, es ilógico cobrar lo mismo cuando no estas haciend… https://t.co/U5jTqTubVM 
imagnetize, Thu Apr 23 03:32:25 +0000 2020, -73.968542, 40.780709, @Eedwardsellis https://t.co/puhOwJ4qYo 
MeaaagenBrianne, Thu Apr 23 03:32:25 +0000 2020, -118.156711, 33.809172, I should’ve bought alcohol before I left work....I’m bored 
DoopsterSports, Thu Apr 23 03:32:25 +0000 2020, -92.486822, 31.293275, @Blondie_32195 https://t.co/FELYvR4kJk 
Juju_momx3, Thu Apr 23 03:32:25 +0000 2020, -74.167808, 40.915047, Goodnight 🥰 
thaneay_ikefay, Thu Apr 23 03:32:25 +0000 2020, -84.481627, 42.746720, YeSSiRSKi 
Corona_Chinese_, Thu Apr 23 03:32:25 +0000 2020, -104.955612, 39.589577, @DrSenthil_MDRD In india if we want to achieve that number we should test 3 crore people. 
DolanGardner, Thu Apr 23 03:32:25 +0000 2020, -90.079239, 30.404170, @OldTakesExposed Bruh 
aubreybloom, Thu Apr 23 03:32:25 +0000 2020, -96.291649, 30.585471, Got two pallets of sod coming tomorrow. https://t.co/TXr7YTqFc9 
patiomensch, Thu Apr 23 03:32:26 +0000 2020, -93.262046, 44.970610, @ExtraPaleMale There’s that, too, especially around streets and cars. 
Spookyalisa, Thu Apr 23 03:32:26 +0000 2020, -80.045939, 32.914424, I’d rather be dead than to deal with shit like that🥴 
AnisaBarua, Thu Apr 23 03:32:26 +0000 2020, -83.034363, 42.669887, 2020 ain’t gonna let me be a millionaire but rather let be something else lmaoo 🤦🏼‍♀️ 
attyrik, Thu Apr 23 03:32:26 +0000 2020, -149.488857, 61.365127, @bluestein @staceyabrams I'm still not so sure Trump is wrong. 
kurtz_ms, Thu Apr 23 03:32:26 +0000 2020, -79.299672, 43.880695, I’m grading gr9 IPPs tonight. Here’s how they stay entertained: video and board games, learning to bake/cook, schoo… https://t.co/jEnMNJASOb 
JUANJAC0B, Thu Apr 23 03:32:26 +0000 2020, -85.170051, 41.086917, ITS BEEN OVER A HALF HOUR @kellyweezy ! 
TeamTeeks, Thu Apr 23 03:32:26 +0000 2020, -117.887439, 33.739992, Marbles on stream!!!https://t.co/5Hg5Rq3N6G 
fablosantt, Thu Apr 23 03:32:26 +0000 2020, -83.804475, 27.698682, Paz de Deus!😴 
Brandonnnn_____, Thu Apr 23 03:32:26 +0000 2020, -115.223125, 36.232915, smh I’m always bored 😔 
B_OutThatLife, Thu Apr 23 03:32:27 +0000 2020, -76.593943, 24.074967, Tired of everything being a hassle 
THUNDERBIRDZZ7, Thu Apr 23 03:32:27 +0000 2020, -80.218642, 40.454187, SUGAR DADDY 🍆🍭 https://t.co/B6wOsbL1oC 
Mabelinr1994, Thu Apr 23 03:32:27 +0000 2020, -73.671361, 40.998694, Going to bed. Night Twitter verse. 
CNeroTV, Thu Apr 23 03:32:27 +0000 2020, -121.453278, 38.510510, #NEW: The @CDCgov announced two pet cats from different households tested positive for the new coronavirus in New Y… https://t.co/MEdrP8OJR7 
_brazilbreezy, Thu Apr 23 03:32:27 +0000 2020, -78.413671, 36.325622, This why I be dolo 
sexyvon82, Thu Apr 23 03:32:27 +0000 2020, -84.303599, 33.890188, The Queen has spoken. 
yamane_patricia, Thu Apr 23 03:32:27 +0000 2020, -87.732013, 41.833585, @jbart1055 @arseneau_sandy @colonelBOB2020 @jelly_snatch @jinglebell3831 @MissMichelle61 @Karens_Red_Pony… https://t.co/xn3ETemVwS 
DougSloan, Thu Apr 23 03:32:27 +0000 2020, -77.014398, 38.898603, Dave Zirin is a great sports journo, but you cant trust a Knicks fan to discuss anything Jordan."It's a very flawe… https://t.co/RhtW6SB1vs 
ranchera71, Thu Apr 23 03:32:27 +0000 2020, -97.754724, 30.323346, Feeling out of sorts. At least Thor gets me. 😒😕 https://t.co/EfULWsD0be 
TheJustineRhame, Thu Apr 23 03:32:27 +0000 2020, -98.123250, 29.705614, single girls in the club say waaaay ohhh // waaaaay ohhhhh https://t.co/c1BVkhKv4U 
